Well_ID,Serial,State,District,Block,Village,Latitude,Longitude,Year,pH,EC_uScm,CO3,HCO3,Cl,SO4,NO3,PO4,TH,Ca,Mg,Na,K,F,TDS,SiO2
W250225086301901,7475,Bihar,Munger,Kharagpur,Gangta Morh,25.04,86.51,2019,7.8,755.0,0.0,231.0,76.0,37.0,6.0,,176.0,20.0,30.62304,79.0,0.9,0.55,490.75,
W251141086352701,7476,Bihar,Munger,Kharagpur,Gobadda,25.19,86.59,2019,8.1,1051.0,0.0,421.0,74.0,37.0,3.5,,371.0,16.0,80.0,55.0,0.8,0.82,683.15,
W252545086383001,7477,Bihar,Munger,Jamalpur,Jamalpur,25.32,86.49,2019,7.9,694.0,0.0,199.0,71.0,42.0,10.0,,300.0,13.0,65.0,19.0,0.7,0.49,451.1,
W181419077121101,7478,Bihar,Munger,Sangrampur,Rampur,25.03,86.63,2019,7.7,446.0,0.0,156.0,39.0,19.0,2.0,,86.0,17.0,10.57224,49.0,1.9,0.1,289.9,
W250600086294501,7479,Bihar,Munger,Tarapur,Tarapur,25.1,86.5,2019,7.9,576.0,0.0,214.0,42.0,38.0,3.0,,220.0,31.0,34.6332,13.0,6.4,0.31,374.4,
W245812086095801,7480,Bihar,Jamui,Jamui,Aghara,24.97,86.17,2019,7.8,679.0,0.0,287.0,29.0,42.0,11.0,,209.0,34.0,30.13696,49.0,1.7,0.44,441.35,
W244740086213701,7481,Bihar,Jamui,Jhajha,Ambedkar nagar,24.79,86.36,2019,7.9,588.0,0.0,155.0,49.0,51.0,29.0,,194.0,59.0,11.30136,29.0,1.3,0.22,382.2,
W243259086241201,7482,Bihar,Jamui,Chakai,Chakai,24.55,86.4,2019,7.6,876.0,0.0,108.0,138.0,78.0,27.0,,232.0,42.0,30.86608,72.0,4.1,0.41,569.4,
W245536086092501,7483,Bihar,Jamui,Jamui,jamui,24.93,86.16,2019,7.5,571.0,0.0,154.0,74.0,49.0,3.0,,169.0,10.0,35.0,52.0,1.9,0.29,371.15,
W245901086183601,7484,Bihar,Jamui,Lakshmipur,Lalmatia,24.98,86.31,2019,8.0,455.0,0.0,188.0,4.0,27.0,19.0,,112.0,17.0,17.0,34.0,1.0,0.88,295.75,
W250144086085601,7485,Bihar,Jamui,Jamui,Manjhwe,25.03,86.15,2019,8.3,719.0,18.0,277.0,29.0,37.0,6.0,,146.0,19.0,23.93944,85.0,1.0,2.94,467.35,
W245157086121001,7486,Bihar,Jamui,Khaira,Purna Khaira,24.87,86.2,2019,7.7,476.0,0.0,156.0,49.0,34.0,1.0,,82.0,25.0,4.73928,61.0,2.0,0.67,309.4,
W245600086030001,7487,Bihar,Jamui,Sikandra,Sikandra,24.93,86.05,2019,7.6,1977.0,0.0,502.0,201.0,224.0,31.0,,409.0,9.0,94.0,88.0,253.0,0.94,1285.05,
W244419086220701,7488,Bihar,Jamui,Sono,Sono,24.74,86.37,2019,8.1,702.0,0.0,344.0,22.0,19.0,11.0,,146.0,19.0,23.93944,81.0,0.8,0.66,456.3,
W304230076331501,7489,Bihar,Bhagalpur,Kahalgaon,Ghoga,25.21,87.18,2019,7.6,764.0,0.0,122.0,103.0,77.0,29.0,,274.0,13.0,52.0,53.0,0.1,0.33,496.6,
W251422087201001,7490,Bihar,Bhagalpur,Colgong,Harchandpur,25.24,87.34,2019,8.0,342.0,0.0,164.0,16.0,25.0,1.7,,109.0,30.0,8.26336,28.0,0.9,0.57,222.3,
W212000082463001,7491,Bihar,Bhagalpur,Jagdishpur,Jagdishpur,25.16,86.98,2019,7.6,2112.0,0.0,701.0,249.0,91.0,27.0,,408.0,59.0,63.31192,288.0,19.2,1.01,1372.8,
W251551087165101,7492,Bihar,Bhagalpur,Colgong,Jagnathpur,25.26,87.28,2019,7.1,697.0,0.0,264.0,46.0,20.0,37.0,,193.0,30.0,38.0,37.0,1.9,0.29,453.05,
W252351087101601,7493,Bihar,Bhagalpur,Rangra,Madrauni Chowk,25.4,87.17,2019,7.8,478.0,0.0,77.0,40.0,62.0,5.0,,152.0,31.0,18.0,7.0,4.7,0.66,310.7,
W233009078331801,7494,Bihar,Bhagalpur,Sultanganj,sultanganj,25.24,86.7,2019,7.4,597.0,0.0,244.0,35.0,42.0,6.0,,172.0,5.0,39.0,49.0,1.5,0.88,388.05,
W251200086144701,7495,Bihar,Bhagalpur,Surajgarha,Arma,25.2,86.25,2019,7.7,2108.0,0.0,201.0,669.0,6.0,5.0,,985.0,146.0,151.0,18.0,10.0,1.0,1370.2,
W251245086020001,7496,Bihar,Lakshisarai,Barhaiya,Barhaiya,25.21,86.03,2019,7.5,822.0,0.0,302.0,79.0,29.0,22.0,,201.0,16.0,39.0,86.0,0.7,0.49,534.3,
W251245086041301,7497,Bihar,Lakshisarai,Barhaiya,Dariyapur,25.21,86.07,2019,7.8,754.0,0.0,142.0,121.0,41.0,36.0,,270.0,15.0,57.0,35.0,2.4,0.22,490.1,
W250944086134401,7498,Bihar,Lakshisarai,Surajgarha,Kajra,25.16,86.23,2019,8.1,1324.0,0.0,123.0,281.0,82.0,8.0,,300.0,14.0,65.0,117.0,18.0,0.41,860.6,
W251100086060101,7499,Bihar,Lakshisarai,Lakhisarai,Lakhisarai,25.18,86.1,2019,7.2,365.0,0.0,129.0,21.0,22.0,19.0,,140.0,21.0,21.0,19.0,0.7,0.1,237.25,
W251641086170601,7500,Bihar,Lakshisarai,Surajgarha,Rishi Paharpur,25.28,86.29,2019,8.1,697.0,0.0,155.0,85.0,37.0,8.0,,275.0,6.0,63.0,16.0,1.8,0.33,453.05,
W253109084511501,7501,Bihar,Patna,Bihta,Amhara,25.519,84.854,2019,8.2,256.0,0.0,92.0,28.4,9.0,1.2,,100.0,22.0,11.0,11.0,2.3,0.33,166.4,
W253441084532402,7502,Bihar,Patna,Bihta,Bishambharpur,25.578,84.89,2019,8.2,237.0,0.0,122.0,14.2,4.0,1.9,,90.0,28.0,5.0,11.0,2.0,0.22,154.05,
W252600085184501,7503,Bihar,Patna,Daniwan,Daniyawan,25.433,85.313,2019,8.1,225.0,0.0,134.0,14.2,4.0,1.2,,100.0,24.0,10.0,15.0,1.2,0.22,146.25,
W253430085073501,7504,Bihar,Patna,Phulwarisharif,Etwarpur,25.575,85.126,2019,8.0,669.0,0.0,201.0,102.8,10.0,9.6,,230.0,28.0,39.0,40.0,8.0,0.14,434.85,
W253217085013501,7505,Bihar,Patna,Phulwarisharif,Hulas Chak,25.538,85.026,2019,7.7,770.0,0.0,183.0,138.3,55.0,5.9,,315.0,44.0,50.0,33.0,4.0,0.1,500.5,
W253814085002601,7506,Bihar,Patna,Danapur/Khagaul,Khaspur,25.637,85.007,2019,8.0,250.0,0.0,122.0,14.2,10.0,5.2,,85.0,26.0,5.0,19.0,1.8,0.09,162.5,
W253905084583601,7507,Bihar,Patna,Maner,Lalbegam,25.651,84.977,2019,8.1,270.0,0.0,122.0,10.6,8.0,2.0,,95.0,30.0,5.0,18.0,1.8,0.06,175.5,
W253815084531501,7508,Bihar,Patna,Maner,Maner,25.638,84.888,2019,7.9,425.0,0.0,110.0,70.9,42.0,4.0,,190.0,14.0,38.0,14.0,1.5,0.05,276.25,
W252930084515201,7509,Bihar,Patna,Bikram,Mariyawa,25.492,84.864,2019,7.8,216.0,0.0,79.0,35.5,13.0,8.0,,100.0,32.0,5.0,10.0,1.2,0.05,140.4,
W253615085121501,7510,Bihar,Patna,Patna Sadar,Patna-City,25.604,85.204,2019,7.9,842.0,0.0,244.0,124.1,50.0,9.0,,220.0,28.0,36.0,95.0,3.0,0.14,547.3,
W253253084514901,7511,Bihar,Patna,Bihta,Raghopur,25.548,84.864,2019,8.0,226.0,0.0,122.0,17.7,6.8,1.6,,100.0,26.0,9.0,12.0,1.5,0.11,146.9,
W253018084574001,7512,Bihar,Patna,Naubatpur,Snehitola,25.505,84.961,2019,8.1,212.0,0.0,73.0,24.8,7.9,1.6,,75.0,26.0,2.0,11.0,1.2,0.09,137.8,
W252648084512101,7513,Bihar,Patna,Bikram,Bikram,25.447,84.856,2019,8.1,250.0,0.0,92.0,28.4,8.5,6.4,,100.0,38.0,1.0,10.0,1.0,0.06,162.5,
W253011084574001,7514,Bihar,Patna,Naubatpur,Naubatpur,25.638,84.888,2019,8.2,238.0,0.0,92.0,39.0,6.3,3.1,,100.0,22.0,11.0,14.0,3.0,0.05,154.7,
W244503085400701,7515,Bihar,Nawada,Gobindpur,Bishunpur,24.751,85.669,2019,7.8,200.0,0.0,92.0,21.3,5.2,5.6,,90.0,34.0,1.0,7.0,0.5,0.04,130.0,
W244301085310001,7516,Bihar,Nawada,Rajauli,Dopata,24.717,85.517,2019,7.4,282.0,0.0,122.0,35.5,2.6,7.0,,100.0,20.0,12.0,19.0,5.3,0.21,183.3,
W245319085322501,7517,Bihar,Nawada,Nawada,Garhpar,24.889,85.54,2019,7.7,680.0,0.0,201.0,124.1,5.2,5.9,,290.0,80.0,22.0,25.0,4.1,0.13,442.0,
W245434085321101,7518,Bihar,Nawada,Nawada,Gonama,24.909,85.536,2019,8.2,528.0,0.0,122.0,117.0,1.4,13.0,,200.0,20.0,36.0,32.0,5.0,0.24,343.2,
W244945085401501,7519,Bihar,Nawada,Hisua,Hisua,24.829,85.671,2019,8.1,310.0,0.0,153.0,24.8,2.3,6.0,,110.0,24.0,12.0,20.0,4.0,0.15,201.5,
W245046085530101,7520,Bihar,Nawada,Kawakol,Kawakol ashram,24.846,85.884,2019,8.2,312.0,0.0,92.0,56.7,5.0,13.0,,115.0,20.0,16.0,19.0,5.0,0.02,202.8,
W244403085251001,7521,Bihar,Nawada,Narhat,Khanwa,24.734,85.419,2019,7.9,1082.0,0.0,366.0,141.8,6.1,37.0,,250.0,48.0,32.0,104.0,54.7,0.07,703.3,
W244403085210401,7522,Bihar,Nawada,Maskaur,Meskaur,24.734,85.351,2019,7.7,462.0,0.0,153.0,39.0,8.2,31.0,,150.0,55.0,7.0,20.0,20.0,0.22,300.3,
W243901085250601,7523,Bihar,Nawada,Sirdauli,Nawabganj,24.65,85.418,2019,8.1,472.0,0.0,250.0,35.5,4.0,6.0,,215.0,40.0,28.0,18.0,4.0,0.14,306.8,
W245445085330001,7524,Bihar,Nawada,Nawada,Nawada2,24.913,85.55,2019,7.9,402.0,0.0,183.0,31.9,11.0,6.0,,160.0,26.0,23.0,20.0,2.0,0.18,261.3,
W245230085410001,7525,Bihar,Nawada,Pakribrawan,Roh,24.875,85.683,2019,8.2,630.0,0.0,122.0,145.3,6.2,22.0,,275.0,40.0,43.0,23.0,2.3,0.3,409.5,
W245100085453001,7526,Bihar,Nawada,Kawakol,Rupau,24.85,85.758,2019,8.1,392.0,0.0,110.0,35.5,8.0,69.0,,150.0,16.0,27.0,18.0,4.0,0.21,254.8,
W250129085342501,7527,Bihar,Nawada,Warisaliganj,Shahpur Morh,25.025,85.574,2019,8.0,806.0,0.0,384.0,53.2,10.0,17.0,,315.0,30.0,58.0,40.0,2.0,0.25,523.9,
W244845085340001,7528,Bihar,Nawada,Hisua,Tungi,24.813,85.567,2019,8.0,463.0,0.0,244.0,63.8,5.1,15.0,,235.0,60.0,21.0,32.0,5.0,0.41,300.95,
W250145085384501,7529,Bihar,Nawada,Warisaliganj,Warshaliganj,25.029,85.646,2019,7.9,734.0,0.0,244.0,124.1,2.4,10.0,,215.0,70.0,10.0,69.0,6.0,0.32,477.1,
W250242085155601,7530,Bihar,Nalanda,Islampur,Ankuri Bazar,25.045,85.266,2019,8.0,402.0,0.0,214.0,17.7,5.6,5.0,,150.0,40.0,12.0,28.0,2.2,0.02,261.3,
W250621085250601,7531,Bihar,Nalanda,silao,Bhui,25.106,85.418,2019,8.0,2096.0,0.0,488.0,425.4,22.0,47.0,,465.0,38.0,90.0,267.0,10.0,0.21,1362.4,
W213709082023301,7532,Bihar,Nalanda,Chandi,Chandi,25.318,85.486,2019,8.2,476.0,0.0,244.0,35.5,3.1,5.0,,180.0,30.0,26.0,20.0,20.0,0.31,309.4,
W251234085275301,7533,Bihar,Nalanda,Noorsarai,Daudpur,25.209,85.465,2019,8.0,952.0,0.0,366.0,99.3,2.2,47.0,,270.0,70.0,23.0,92.0,1.2,0.41,618.8,
W251354085492501,7534,Bihar,Nalanda,Rahul,Doiya,25.229,85.503,2019,7.0,530.0,0.0,220.0,35.5,48.0,9.4,,210.0,40.0,27.0,27.0,5.6,0.23,344.5,
W251330085131501,7535,Bihar,Nalanda,Eknagarsari,Ekangarsarai,25.225,85.221,2019,8.1,903.0,0.0,262.0,141.8,58.0,25.0,,200.0,12.0,41.0,135.0,1.4,0.22,586.95,
W250130085314501,7536,Bihar,Nalanda,Giriak,Giriak,25.025,85.529,2019,7.9,535.0,0.0,159.0,70.9,27.0,14.2,,200.0,58.0,13.0,23.0,6.0,0.11,347.75,
W252231085314301,7537,Bihar,Nalanda,Harnaut,Harnaut1,25.375,85.529,2019,8.0,522.0,0.0,183.0,46.1,32.0,4.8,,195.0,42.0,22.0,26.0,3.7,0.09,339.3,
W251344085300901,7538,Bihar,Nalanda,Noorsarai,Heganpura,25.229,85.503,2019,7.8,565.0,0.0,183.0,53.2,57.6,26.0,,230.0,50.0,26.0,23.0,1.7,0.81,367.25,
W251815085171501,7539,Bihar,Nalanda,Hilsa,Hilsa,25.304,85.288,2019,8.2,306.0,0.0,122.0,35.5,9.6,5.2,,90.0,26.0,6.0,28.0,2.0,0.77,198.9,
W174644077010201,7540,Bihar,Nalanda,Islampur,Islampur,25.136,85.214,2019,7.8,1560.0,0.0,488.0,177.3,58.0,84.0,,470.0,100.0,53.0,145.0,2.6,0.7,1014.0,
W251144085412801,7541,Bihar,Nalanda,Asthawan,Jangipur,25.196,85.691,2019,7.9,445.0,0.0,98.0,92.2,22.0,16.0,,180.0,50.0,13.0,23.0,2.0,0.56,289.25,
W252207085160201,7542,Bihar,Nalanda,Hilsa,Karaiparsurai,25.369,85.267,2019,8.0,258.0,0.0,92.0,31.9,15.0,6.0,,90.0,30.0,4.0,18.0,1.4,0.57,167.7,
W250922085264901,7543,Bihar,Nalanda,Silao,Kundalpur,25.156,85.447,2019,8.1,583.0,0.0,214.0,53.2,24.0,11.3,,200.0,16.0,39.0,46.0,2.0,0.58,378.95,
W251135085293804,7544,Bihar,Nalanda,Bihar Sharif,Maghra,25.193,85.494,2019,8.0,827.0,0.0,305.0,70.9,37.0,35.3,,210.0,40.0,27.0,92.0,1.3,0.71,537.55,
W251211085330801,7545,Bihar,Nalanda,Bihar Sharif,Muraura,25.203,85.552,2019,7.8,1021.0,0.0,488.0,39.0,41.0,16.1,,290.0,34.0,50.0,92.0,9.0,0.06,663.65,
W250808085264401,7546,Bihar,Nalanda,Rajgir,Nalanda,25.136,85.446,2019,7.9,900.0,0.0,244.0,145.3,53.0,8.0,,280.0,62.0,30.0,69.0,22.0,0.81,585.0,
W250814085251901,7547,Bihar,Nalanda,Bari,Nirpur,25.137,85.422,2019,8.2,1100.0,0.0,122.0,294.2,43.0,31.0,,420.0,62.0,64.0,69.0,0.7,0.71,715.0,
W251229085220301,7548,Bihar,Nalanda,Prawalpur,Parwalpur,25.208,85.368,2019,7.9,690.0,0.0,244.0,56.7,44.0,11.9,,185.0,36.0,23.0,69.0,1.2,0.21,448.5,
W250600085330001,7549,Bihar,Nalanda,Giriak,Pawapuri,25.1,85.55,2019,8.0,660.0,0.0,244.0,70.9,22.0,10.8,,250.0,50.0,30.0,32.0,7.8,0.21,429.0,
W250120085231501,7550,Bihar,Nalanda,Rajgir,Pilkhi,25.022,85.388,2019,7.9,480.0,0.0,122.0,70.9,27.0,5.9,,235.0,36.0,35.0,3.0,1.4,0.14,312.0,
W251024085303301,7551,Bihar,Nalanda,Bihar Sharif,Ranabigha,25.173,85.509,2019,7.8,1554.0,0.0,342.0,301.3,12.0,79.0,,425.0,54.0,70.0,161.0,3.0,0.31,1010.1,
W251234085410401,7552,Bihar,Nalanda,Asthawan,Sare,25.209,85.684,2019,8.0,427.0,0.0,153.0,42.5,33.0,6.0,,150.0,20.0,24.0,28.0,6.0,0.41,277.55,
W251435085483601,7553,Bihar,Nalanda,Sarmera,Sarmera,25.256,85.8,2019,7.9,590.0,0.0,61.0,53.2,45.0,160.0,,250.0,84.0,10.0,18.0,5.0,0.22,383.5,
W250913085150701,7554,Bihar,Nalanda,Islampur,Sherpur,25.154,85.252,2019,8.1,523.0,0.0,244.0,28.4,25.0,10.0,,160.0,56.0,5.0,44.0,7.0,0.09,339.95,
W250430085270401,7555,Bihar,Nalanda,Silao,Silao,25.075,85.451,2019,8.0,2282.0,0.0,488.0,514.0,23.0,24.0,,460.0,94.0,55.0,322.0,19.6,0.12,1483.3,
W251339085304801,7556,Bihar,Nalanda,Bihar Sharif,Sohdh,25.228,85.513,2019,8.0,1025.0,0.0,299.0,131.2,12.0,81.0,,335.0,50.0,51.0,83.0,7.8,0.14,666.25,
W251928085320301,7557,Bihar,Nalanda,Rahui,Vena,25.324,85.534,2019,8.0,504.0,0.0,214.0,10.6,43.0,6.0,,200.0,56.0,15.0,23.0,2.0,0.21,327.6,
W250824085415801,7558,Bihar,Nalanda,Barbigha,ambari,25.14,85.699,2019,8.1,387.0,0.0,122.0,53.2,21.0,7.0,,115.0,20.0,16.0,35.0,1.0,0.11,251.55,
W251301085441601,7559,Bihar,Nalanda,Barbigha,Barbigha,25.217,85.738,2019,8.0,546.0,0.0,183.0,70.9,6.0,7.0,,210.0,44.0,24.0,28.0,4.0,0.15,354.9,
W251302085443801,7560,Bihar,Nalanda,Barbigha,Koeri bigha,25.217,85.744,2019,7.9,608.0,0.0,183.0,70.9,21.0,7.0,,250.0,40.0,36.0,23.0,1.2,0.22,395.2,
W251013085473301,7561,Bihar,Nalanda,Sheikpura,Nemdarganj,25.17,85.793,2019,8.2,537.0,0.0,275.0,24.8,13.0,5.0,,195.0,24.0,33.0,30.0,5.0,0.14,349.05,
W261900085350001,7562,Bihar,Muzaffarpur,Aurai,Aurai,26.3167,85.5875,2019,8.0,267.0,0.0,67.0,42.5,16.0,5.0,,95.0,32.0,4.0,14.0,1.4,0.31,173.55,
W260949084594701,7563,Bihar,Muzaffarpur,Paroo,Dewaria,26.1081,85.55,2019,8.1,579.0,0.0,232.0,53.2,22.0,8.0,,225.0,40.0,30.0,28.0,3.9,0.34,376.35,
W260430085253501,7564,Bihar,Muzaffarpur,Dholi (Muraul),Digra,26.0267,85.46,2019,8.0,1026.0,0.0,317.0,177.3,12.0,9.0,,350.0,100.0,24.0,81.0,1.4,0.32,666.9,
W260837085232601,7565,Bihar,Muzaffarpur,Mushari,Japaha,26.0125,85.3125,2019,8.1,1250.0,0.0,244.0,265.9,27.0,32.0,,310.0,40.0,51.0,138.0,11.7,0.14,812.5,
W261300085383001,7566,Bihar,Muzaffarpur,Katra,Katra1,26.1125,85.2958,2019,8.2,374.0,0.0,122.0,60.3,11.0,6.5,,150.0,50.0,6.0,14.0,2.0,0.06,243.1,
W261743084571301,7567,Bihar,Muzaffarpur,Sahebganj,Rajwara,26.1436,85.3906,2019,8.2,383.0,0.0,189.0,17.7,16.0,2.8,,160.0,20.0,27.0,14.0,2.9,0.42,248.95,
W114909093023001,7568,Bihar,Muzaffarpur,Katra,Ramnagar,26.1636,84.9964,2019,8.0,378.0,0.0,183.0,17.7,7.0,3.4,,150.0,16.0,27.0,15.0,3.1,0.05,245.7,
W260819089340701,7569,Bihar,Muzaffarpur,Sahebganj,Sahebganj,26.1042,85.1125,2019,8.0,419.0,0.0,232.0,10.6,15.0,15.0,,200.0,46.0,21.0,12.0,4.0,0.07,272.35,
W260245085211501,7570,Bihar,Muzaffarpur,Kurhani,Sakri Chatti,26.1861,84.9522,2019,8.2,554.0,0.0,281.0,17.7,42.0,5.5,,240.0,38.0,35.0,20.0,4.0,0.22,360.1,
W260024085302301,7571,Bihar,Muzaffarpur,Sakra,Seho,26.2964,84.9428,2019,8.0,700.0,0.0,195.0,109.9,31.0,7.5,,325.0,76.0,33.0,17.0,6.0,0.12,455.0,
W263636084503701,7572,Bihar,E Champaran,Motihari,Bairiya Bazar,26.61,84.8436,2019,8.0,1626.0,0.0,549.0,219.8,39.0,6.9,,450.0,54.0,77.0,168.0,2.0,0.36,1056.9,
W264212085042301,7573,Bihar,E Champaran,Chiraiya,Belai,26.7033,85.0731,2019,7.9,434.0,0.0,146.0,70.9,8.0,7.5,,175.0,46.0,15.0,22.0,1.4,0.21,282.1,
W264710085063301,7574,Bihar,E Champaran,Ghorasahan,Bhakatiy Tola,26.7861,85.1092,2019,7.8,439.0,0.0,226.0,42.5,12.0,5.4,,200.0,40.0,24.0,32.0,1.2,0.25,285.35,
W253515085363001,7575,Bihar,Samastipur,Patori,Bajidpur,25.588,85.608,2019,8.0,1500.0,0.0,336.0,283.6,81.6,4.0,,550.0,144.0,46.0,92.0,7.8,0.22,975.0,
W255447085462901,7576,Bihar,Samastipur,Warisnagar,Basudebpur,25.913,85.775,2019,7.8,367.0,0.0,153.0,35.5,19.2,5.2,,100.0,22.0,11.0,35.0,4.3,0.45,238.55,
W254015085471501,7577,Bihar,Samastipur,Dalsinghsarai,Dalsinghsarai,25.671,85.788,2019,8.2,570.0,0.0,244.0,35.5,28.8,3.6,,240.0,62.0,21.0,21.0,2.0,0.32,370.5,
W254817085520501,7578,Bihar,Samastipur,Ujjiarpur,Dandia Asadpur,25.805,85.868,2019,8.1,667.0,0.0,207.0,70.9,62.4,5.8,,190.0,52.0,15.0,67.0,3.1,0.15,433.55,
W255950085502801,7579,Bihar,Samastipur,Kalyanpur,Jakhra,25.997,85.841,2019,8.0,335.0,0.0,153.0,17.7,14.4,3.2,,140.0,36.0,12.0,12.0,2.0,0.26,217.75,
W200307085040801,7580,Bihar,Samastipur,Bibhutipur,Kalyanpur,25.713,85.913,2019,7.9,1231.0,0.0,397.0,148.9,36.0,41.0,,485.0,124.0,43.0,55.0,8.2,0.15,800.15,
W255111086000001,7581,Bihar,Samastipur,Rosare,Kerian,25.853,86.0,2019,7.8,674.0,0.0,214.0,88.6,38.4,5.0,,250.0,72.0,17.0,37.0,8.2,0.24,438.1,
W253530085424501,7582,Bihar,Samastipur,Mohiuddinagar,Madudabad,25.592,85.713,2019,8.0,345.0,0.0,159.0,17.7,19.2,4.1,,115.0,40.0,4.0,28.0,2.0,0.41,224.25,
W254752086052601,7583,Bihar,Samastipur,Hasanpur,Malipur,25.798,86.091,2019,8.2,370.0,0.0,183.0,17.7,14.4,5.2,,100.0,12.0,17.0,39.0,4.3,0.37,240.5,
W211000081324501,7584,Bihar,Samastipur,samastipur,Motipur,25.847,85.677,2019,7.9,812.0,0.0,397.0,53.2,9.6,3.6,,340.0,16.0,73.0,30.0,4.7,0.13,527.8,
W255415084322401,7585,Bihar,Saran,Manjhi,Breja,25.9044,84.54,2019,6.97,529.0,0.0,195.264,63.72,4.0,2.6,,255.0,46.0,34.0256,2.55,1.96,0.02,343.85,
W254340084511501,7586,Bihar,Saran,Chapra,Daldali Bazar A,25.7278,84.8542,2019,7.14,623.0,0.0,213.57,74.34,22.8,5.5,,255.0,42.0,36.456,17.22,1.1,0.0,404.95,
W221719084182901,7587,Bihar,Saran,Ekma,Ekma,25.9708,84.5458,2019,6.98,389.0,0.0,152.55,38.94,5.6,2.3,,175.0,22.0,29.1648,8.55,0.31,0.08,252.85,
W254930084533001,7588,Bihar,Saran,Garkha,Garkha,25.825,84.8917,2019,7.22,648.0,0.0,268.488,31.86,13.5,3.6,,180.0,16.0,34.0256,36.21,1.2,0.0,421.2,
W255845084410001,7589,Bihar,Saran,Jalalpur,Jalalpur,25.9792,84.6833,2019,7.14,615.0,0.0,250.182,60.18,15.8,2.6,,210.0,42.0,25.5192,29.65,3.56,0.25,399.75,
W255017084344001,7590,Bihar,Saran,Manjhi,Majhanpura,25.8381,84.5778,2019,7.49,608.0,0.0,292.896,14.16,36.0,5.3,,215.0,32.0,32.8104,30.1,4.5,0.0,395.2,
W255000084344501,7591,Bihar,Saran,Manjhi,Manjhi,25.8333,84.5792,2019,7.26,688.0,0.0,170.856,109.74,34.0,2.9,,215.0,42.0,26.7344,44.4,18.0,0.05,447.2,
W255014084343501,7592,Bihar,Saran,Manjhi,Manjhi 2,25.8372,84.5764,2019,7.26,637.0,0.0,158.652,106.2,5.0,2.9,,210.0,48.0,21.8736,21.56,5.11,0.028,414.05,
W260340084413001,7593,Bihar,Saran,Baniapur,Manopali,26.0611,84.6917,2019,7.22,867.0,0.0,286.794,109.74,9.8,6.9,,345.0,56.0,49.8232,27.33,21.32,0.0,563.55,
W255317084323701,7594,Bihar,Saran,Manjhi,Mansath,25.8881,84.5436,2019,7.18,600.0,0.0,158.652,106.2,15.4,4.3,,245.0,24.0,44.9624,22.3,3.43,0.15,390.0,
W255845084521501,7595,Bihar,Saran,Marhaura,Marhaura,25.9792,84.8708,2019,7.66,926.0,0.0,396.63,84.96,3.7,6.01,,310.0,52.0,43.7472,35.4,19.11,0.07,601.9,
W254805084431401,7596,Bihar,Saran,Chhapra,Mauna Pakri,25.8014,84.7206,2019,7.47,1429.0,0.0,512.568,180.54,22.1,4.9,,625.0,94.0,94.7856,38.87,2.3,0.09,928.85,
W254933084434001,7597,Bihar,Saran,Jalalpur,Nagra,25.8258,84.7278,2019,7.8,893.0,0.0,262.386,120.36,31.8,10.6,,425.0,94.0,46.1776,6.21,2.1,0.89,580.45,
W254545085051501,7598,Bihar,Saran,Sonepur,Nayagaon,25.7625,85.0875,2019,7.3,863.0,0.0,280.692,102.66,25.6,15.6,,365.0,60.0,52.2536,24.3,9.67,0.03,560.95,
W255438084595001,7599,Bihar,Saran,Parsa,Saguni,25.9106,84.9972,2019,7.22,801.0,0.0,323.406,60.18,19.6,5.3,,305.0,60.0,37.6712,38.09,1.71,0.0,520.65,
W254642084390801,7600,Bihar,Saran,Revelganj,Sanghar Tola,25.7783,84.6522,2019,7.19,655.0,0.0,250.182,63.72,7.4,11.3,,250.0,22.0,47.3928,21.71,16.5,0.03,425.75,
W254201085104601,7601,Bihar,Saran,Sonepur,Sonepur1,25.7003,85.1794,2019,7.3,786.0,0.0,231.876,84.96,37.0,41.1,,305.0,38.0,51.0384,27.23,16.12,0.0,510.9,
W260359084525601,7602,Bihar,Saran,Chhapra,Taraiya,25.7789,84.7506,2019,7.3,679.0,0.0,262.386,49.56,40.6,13.13,,260.0,64.0,24.304,29.2,2.84,0.008,441.35,
W260638084304501,7603,Bihar,Siwan,Siswan,Bhagar,26.1106,84.5125,2019,7.0,582.0,0.0,219.672,74.34,13.6,6.9,,305.0,34.0,53.4688,2.88,0.85,0.0,378.3,
W260445084080001,7604,Bihar,Siwan,Darauli,Darauli,26.0792,84.1333,2019,7.5,469.0,0.0,195.264,28.32,24.3,9.48,,200.0,34.0,27.9496,11.91,5.4,0.0,304.85,
W252850083343001,7605,Bihar,Siwan,Guthani,Deoria,26.1389,84.0811,2019,7.3,538.0,0.0,183.06,74.34,3.0,4.0,,205.0,40.0,25.5192,12.34,1.69,0.005,349.7,
W261053084362601,7606,Bihar,Siwan,Nabiganj,Hardia,26.1814,84.6072,2019,7.4,630.0,0.0,231.876,28.32,14.0,6.6,,240.0,58.0,23.0888,6.7,1.82,0.0,409.5,
W260422084170501,7607,Bihar,Siwan,Raghunathpur,Jamanpura,26.0728,84.2847,2019,7.4,1105.0,0.0,414.936,99.12,15.6,19.11,,500.0,96.0,63.1904,16.64,5.4,0.0,718.25,
W260645084300001,7608,Bihar,Siwan,Maharajganj,Maharajganj,26.1125,84.5,2019,7.48,777.0,0.0,256.284,95.58,32.32,5.6,,280.0,48.0,38.8864,33.0,7.0,0.008,505.05,
