Well_ID,Serial,State,District,Block,Village,Latitude,Longitude,Year,pH,EC_uScm,CO3,HCO3,Cl,SO4,NO3,PO4,TH,Ca,Mg,Na,K,F,TDS,SiO2
W254017084462501,371,Bihar,Bhojpur,Barhara,Dhusaria,25.67,84.77,2021,7.31,1448.0,0.0,451.0,160.0,87.0,40.0,0.0,360.0,42.0,62.0,136.0,45.0,0.25,8.76,941.0
W254111084442001,372,Bihar,Bhojpur,Barhara,Ekauna,25.69,84.74,2021,7.67,434.0,0.0,189.0,14.0,22.0,18.0,0.67,165.0,26.0,24.0,17.0,6.04,0.3,7.95,282.0
W254054084391601,373,Bihar,Bhojpur,Barhara,Farhda,25.68,84.65,2021,7.9,281.0,0.0,122.0,11.0,12.0,3.94,0.0,105.0,26.0,10.0,13.0,1.25,0.09,6.71,183.0
W253513084444901,374,Bihar,Bhojpur,Koilwar,Giddha,25.59,84.75,2021,7.5,1213.0,0.0,329.0,178.0,41.0,42.0,0.54,350.0,54.0,52.0,101.0,17.0,0.3,8.64,788.0
W251536084355001,375,Bihar,Bhojpur,Sahar,Guljarpur,25.26,84.6,2021,7.53,617.0,0.0,275.0,18.0,28.0,21.0,0.79,250.0,34.0,40.0,24.0,1.16,0.66,11.0,401.0
W253421084342101,376,Bihar,Bhojpur,Udwantnagar,Harnath Kundi,25.57,84.57,2021,7.3,1240.0,0.0,470.0,117.0,41.0,23.0,0.93,420.0,24.0,87.0,68.0,40.0,0.35,9.68,806.0
W254029084355301,377,Bihar,Bhojpur,Barhara,Jagatpur,25.67,84.6,2021,7.73,536.0,0.0,238.0,28.0,22.0,6.07,0.66,205.0,22.0,36.0,25.0,1.21,0.72,9.67,348.0
W253609084320201,378,Bihar,Bhojpur,Ara,Jarawarpur Milki,25.6,84.53,2021,7.53,634.0,0.0,262.0,50.0,21.0,10.0,0.0,210.0,26.0,35.0,44.0,2.66,0.44,12.0,412.0
W254002084214001,379,Bihar,Bhojpur,Shahpur,Karnempur,25.67,84.36,2021,7.09,1673.0,0.0,531.0,220.0,51.0,41.0,0.76,500.0,34.0,101.0,126.0,44.0,0.41,8.09,1087.0
W252841084363101,380,Bihar,Bhojpur,Udwantnagar,Kasap,25.48,84.61,2021,7.1,1643.0,0.0,519.0,199.0,79.0,35.0,1.21,495.0,40.0,96.0,119.0,42.0,0.67,8.92,1068.0
W252336084413601,381,Bihar,Bhojpur,Sandesh,Kori,25.39,84.69,2021,7.4,976.0,0.0,281.0,107.0,68.0,41.0,1.0,340.0,40.0,58.0,60.0,10.0,0.26,11.0,634.0
W253445084450001,382,Bihar,Bhojpur,Koilwar,Kulharia,25.58,84.75,2021,7.64,572.0,0.0,128.0,75.0,68.0,3.56,0.86,200.0,38.0,26.0,35.0,2.47,0.18,11.0,372.0
W253038084440601,383,Bihar,Bhojpur,Koilwar,Lodhipur,25.51,84.74,2021,7.36,1443.0,0.0,372.0,192.0,98.0,41.0,1.09,470.0,104.0,51.0,98.0,26.0,0.08,11.0,938.0
W253613084450001,384,Bihar,Bhojpur,Koilwar,Mokhlisa,25.6,84.75,2021,7.5,608.0,0.0,232.0,18.0,52.0,30.0,0.0,235.0,26.0,41.0,25.0,7.13,0.31,12.0,395.0
W252706084450101,385,Bihar,Bhojpur,Sandesh,Nasratpur,25.45,84.75,2021,7.32,1190.0,0.0,384.0,124.0,64.0,41.0,1.28,370.0,48.0,61.0,78.0,35.0,0.27,15.0,774.0
W253832084471501,386,Bihar,Bhojpur,Koilwar,Pachrukhiya,25.64,84.79,2021,7.29,1142.0,0.0,397.0,96.0,67.0,42.0,0.0,355.0,48.0,57.0,80.0,30.0,0.14,8.79,742.0
W252423084374301,387,Bihar,Bhojpur,Sandesh,Pauna,25.41,84.63,2021,7.29,1428.0,0.0,470.0,156.0,71.0,40.0,0.0,470.0,34.0,94.0,84.0,42.0,0.81,9.86,928.0
W252000084251501,388,Bihar,Bhojpur,Pirro,Pirro,25.33,84.42,2021,7.28,1453.0,0.0,445.0,185.0,59.0,39.0,1.48,435.0,28.0,89.0,110.0,39.0,0.58,11.0,944.0
W252421084441701,389,Bihar,Bhojpur,Sandesh,Sandesh,25.41,84.74,2021,7.37,1519.0,0.0,500.0,163.0,81.0,34.0,0.0,475.0,66.0,75.0,109.0,35.0,0.14,14.0,987.0
W253411084313101,390,Bihar,Bhojpur,Udwantnagar,Sasaram Chota,25.57,84.53,2021,7.33,1087.0,0.0,451.0,64.0,43.0,35.0,0.0,295.0,24.0,57.0,90.0,38.0,0.12,9.43,707.0
W232822080212701,391,Bihar,Bhojpur,Barhara,Simariya,25.67,84.72,2021,7.25,1310.0,0.0,470.0,131.0,61.0,7.17,0.0,480.0,44.0,90.0,65.0,20.0,0.27,7.77,852.0
W253636084452401,392,Bihar,Bhojpur,Koilwar,Songhata,25.61,84.76,2021,7.37,666.0,0.0,336.0,25.0,13.0,7.41,0.0,260.0,26.0,47.0,28.0,2.46,0.35,9.4,433.0
W253004084173401,393,Bihar,Buxar,Barhampur,Bagen Bazar,25.5,84.29,2021,7.83,337.0,0.0,159.0,14.0,7.66,7.76,1.45,120.0,14.0,21.0,18.0,2.3,0.53,14.0,219.0
W254105084074601,394,Bihar,Buxar,Simri,Barka Rajpur,25.68,84.13,2021,7.25,1304.0,0.0,543.0,103.0,22.0,38.0,1.39,425.0,32.0,84.0,99.0,8.61,0.13,9.12,848.0
W253000083543001,395,Bihar,Buxar,Chausa,Chausa,25.5,83.91,2021,7.21,2380.0,0.0,933.0,188.0,89.0,61.0,1.07,625.0,48.0,123.0,199.0,98.0,0.0,12.0,1547.0
W253248083555501,396,Bihar,Buxar,Buxar,Danikutia,25.55,83.93,2021,7.41,870.0,0.0,439.0,28.0,23.0,8.19,0.83,235.0,12.0,50.0,84.0,11.0,0.5,9.84,566.0
W253654084032101,397,Bihar,Buxar,Buxar,Dudharchak,25.62,84.06,2021,7.29,579.0,0.0,305.0,14.0,11.0,2.31,0.72,245.0,20.0,47.0,15.0,2.69,0.35,12.0,376.0
W253315084091501,398,Bihar,Buxar,Dumraon,Dumraon,25.55,84.15,2021,7.38,855.0,0.0,268.0,75.0,56.0,43.0,0.68,290.0,24.0,56.0,56.0,10.0,0.62,15.0,556.0
W242837086114401,399,Bihar,Buxar,Simri,Dumri,25.63,84.18,2021,7.37,758.0,0.0,397.0,28.0,7.53,2.85,0.77,320.0,28.0,61.0,21.0,4.71,0.26,11.0,493.0
W253634084102501,400,Bihar,Buxar,Simri,Durasan,25.6,84.17,2021,7.43,1130.0,0.0,317.0,128.0,84.0,37.0,0.0,340.0,22.0,69.0,78.0,33.0,0.2,13.0,735.0
W253754084190701,401,Bihar,Buxar,Barhampur,Hathilpur,25.63,84.32,2021,7.67,467.0,0.0,220.0,14.0,12.0,17.0,0.0,200.0,36.0,27.0,12.0,3.31,0.0,9.67,304.0
W253535084151901,402,Bihar,Buxar,Buxar,Jugia Dera,25.59,84.26,2021,7.66,424.0,0.0,189.0,14.0,16.0,10.0,1.41,150.0,24.0,22.0,26.0,2.1,0.59,12.0,276.0
W253904084110301,403,Bihar,Buxar,Simri,Karathar,25.65,84.18,2021,7.43,625.0,0.0,305.0,28.0,16.0,1.85,1.15,275.0,36.0,45.0,12.0,2.5,0.32,16.0,406.0
W253123084162501,404,Bihar,Buxar,Barhampur,Khochariwan,25.52,84.27,2021,7.46,505.0,0.0,238.0,21.0,14.0,3.76,0.0,220.0,26.0,38.0,13.0,1.38,0.64,15.0,328.0
W253255083563001,405,Bihar,Buxar,Buxar,Kritpur,25.55,83.94,2021,7.47,645.0,0.0,317.0,25.0,16.0,12.0,0.0,275.0,22.0,53.0,17.0,2.72,0.25,16.0,419.0
W230530080300001,406,Bihar,Buxar,Simri,Manikpur,25.67,84.09,2021,7.41,695.0,0.0,372.0,18.0,8.7,2.9,0.0,295.0,38.0,49.0,20.0,4.3,1.38,11.0,452.0
W253633084203301,407,Bihar,Buxar,Barhampur,Mharajgunj,25.61,84.34,2021,7.44,739.0,0.0,311.0,28.0,26.0,52.0,0.0,260.0,22.0,50.0,41.0,8.96,0.5,11.0,480.0
W254045084083001,408,Bihar,Buxar,Simri,Neazipur,25.68,84.14,2021,7.39,779.0,0.0,403.0,21.0,7.41,22.0,0.0,295.0,24.0,57.0,36.0,6.13,0.37,8.24,506.0
W202035085471001,409,Bihar,Buxar,Barhampur,Raghunathpur,25.56,84.31,2021,7.69,929.0,0.0,232.0,117.0,65.0,38.0,1.32,325.0,24.0,64.0,52.0,12.0,0.55,9.43,604.0
W215611075081001,410,Bihar,Buxar,Rajpur,Rajpur,25.41,83.92,2021,7.51,1312.0,0.0,372.0,160.0,85.0,37.0,1.44,525.0,40.0,103.0,50.0,16.0,0.57,11.0,853.0
W253623084031201,411,Bihar,Buxar,Buxar,Ramobariya,25.61,84.05,2021,7.5,903.0,0.0,458.0,25.0,18.0,21.0,2.16,390.0,28.0,78.0,25.0,2.47,0.6,9.43,587.0
W253943084092701,412,Bihar,Buxar,Simri,Sohiar,25.66,84.16,2021,7.34,1419.0,0.0,464.0,131.0,98.0,42.0,1.01,440.0,46.0,79.0,98.0,41.0,0.0,8.97,922.0
W253315083564901,413,Bihar,Buxar,Buxar,Thodagaon,25.55,83.95,2021,7.48,743.0,0.0,329.0,28.0,31.0,25.0,1.16,340.0,28.0,66.0,12.0,1.48,0.05,12.0,483.0
W284645079300001,414,Bihar,Darbhanga,Baheri 1,Baheri,25.95,86.07,2021,7.7,436.0,0.0,232.0,11.0,2.85,0.0,0.0,90.0,28.0,5.0,56.0,2.08,0.51,9.66,283.0
W260040086051501,415,Bihar,Darbhanga,Baheri,Bithauli,26.01,86.09,2021,7.85,392.0,0.0,207.0,14.0,1.98,0.0,0.02,100.0,26.0,9.0,44.0,2.02,0.09,9.46,255.0
W260945085534501,416,Bihar,Darbhanga,Darbhanga,Darbhanga,26.17,85.91,2021,7.95,371.0,0.0,189.0,18.0,3.69,0.0,0.1,65.0,24.0,1.0,56.0,1.49,0.352,7.73,241.0
W260026085583001,417,Bihar,Darbhanga,Baheri,Jorja,26.01,85.99,2021,7.8,567.0,0.0,305.0,18.0,1.55,0.0,0.17,200.0,42.0,23.0,37.0,1.59,0.69,9.31,369.0
W261001085460201,418,Bihar,Darbhanga,Simri,Simri (Bithauli),26.17,85.77,2021,8.0,428.0,0.0,244.0,7.0,3.58,0.0,0.31,120.0,28.0,12.0,41.0,1.71,0.67,7.65,278.0
W255447085462901,419,Bihar,Samstipur,Kalyanpur,Basudebpur,25.91,85.78,2021,7.66,582.0,0.0,287.0,14.0,36.0,0.0,0.22,250.0,48.0,32.0,19.0,3.11,0.65,9.76,378.0
W254817085520501,420,Bihar,Samstipur,Ujiarpur,Dandia Asadpur,25.81,85.87,2021,7.78,731.0,0.0,329.0,32.0,35.0,10.0,0.11,295.0,88.0,18.0,32.0,4.52,0.87,11.0,475.0
W254923085445701,421,Bihar,Samstipur,Jitwarpur,Harpur Aloth,25.82,85.75,2021,7.89,548.0,0.0,281.0,18.0,11.0,2.66,0.12,230.0,42.0,30.0,21.0,1.38,0.75,7.44,356.0
W200307085040801,422,Bihar,Samstipur,Vibhutipur,Kalyanpur,25.71,85.91,2021,7.9,609.0,0.0,317.0,14.0,19.0,4.57,0.41,220.0,54.0,21.0,36.0,3.45,0.92,9.17,396.0
W211000081324501,423,Bihar,Samstipur,Tajpur Morwa,Motipur,25.85,85.68,2021,7.75,615.0,0.0,262.0,32.0,48.0,0.0,0.02,240.0,36.0,36.0,35.0,2.44,0.78,9.57,400.0
W242906081532502,424,Bihar,Samstipur,Vibhutipur,Patpara,25.78,85.92,2021,7.74,687.0,0.0,281.0,28.0,62.0,0.0,0.01,255.0,34.0,41.0,42.0,2.84,0.71,10.0,447.0
W254545086023001,425,Bihar,Samstipur,Rosera,Rosera,25.76,86.04,2021,7.65,1093.0,0.0,329.0,110.0,110.0,0.0,0.02,445.0,46.0,80.0,42.0,7.25,0.59,5.59,710.0
W254605085430101,426,Bihar,Samstipur,Sarai Ranjan,Sarai Ranjan,25.77,85.72,2021,7.98,1047.0,0.0,317.0,149.0,37.0,0.14,0.4,375.0,34.0,70.0,66.0,2.28,0.85,7.72,681.0
W262925085295901,427,Bihar,Sitamarhi,Sitamarhi,Sitamarhi,26.49,85.5,2021,8.16,319.0,0.0,165.0,11.0,2.18,0.0,0.39,135.0,52.0,1.0,17.0,2.38,0.4,2.76,207.0
W263545085280001,428,Bihar,Sitamarhi,Sursand,Sursand,26.6,85.47,2021,8.1,293.0,0.0,146.0,11.0,6.5,0.0,0.44,135.0,46.0,5.0,8.0,1.78,0.66,4.05,190.0
W083202076524701,429,Bihar,Sitamarhi,Runi saidpur,Thumba,26.43,85.5,2021,8.15,279.0,0.0,128.0,7.0,17.0,0.0,0.17,125.0,46.0,2.0,10.0,1.64,0.56,4.32,181.0
W252652086014001,430,Bihar,Begusarai,Barauni,Begusarai,86.03,45.45,2021,7.93,507.0,0.0,226.0,32.0,19.0,0.0,0.0,215.0,36.0,30.0,11.0,3.3,0.0,0.37,330.0
W252245086081501,431,Bihar,Begusarai,Begusarai,Begusarai Fc/ib,25.38,86.14,2021,7.87,637.0,0.0,250.0,53.0,40.0,5.89,0.33,245.0,42.0,34.0,31.0,4.72,0.0,5.92,414.0
W261053084362601,432,Bihar,Begusarai,Begusarai,Hardia,25.46,86.14,2021,7.84,748.0,0.0,177.0,99.0,72.0,35.0,0.37,350.0,46.0,57.0,12.0,5.68,0.0,3.47,486.0
W252620086043701,433,Bihar,Begusarai,Begusarai,Harpur,25.44,86.08,2021,7.9,791.0,0.0,128.0,92.0,115.0,39.0,0.31,295.0,40.0,47.0,31.0,9.15,0.01,1.41,514.0
W253345086084501,434,Bihar,Begusarai,Cheria Bariarpur,Manjaul,25.56,86.15,2021,7.95,1151.0,0.0,214.0,170.0,100.0,58.0,0.21,410.0,40.0,75.0,69.0,3.21,0.37,2.43,748.0
W252845085564501,435,Bihar,Begusarai,Teghra,Teghra,25.48,85.95,2021,8.01,755.0,0.0,232.0,67.0,72.0,4.4,0.24,325.0,24.0,64.0,19.0,5.0,0.06,2.85,491.0
W261631085064401,436,Bihar,Muzaffarpur,Mushhari,Bhagwanpur chowk,26.28,85.11,2021,7.95,1077.0,0.0,256.0,110.0,147.0,6.03,1.15,370.0,36.0,68.0,57.0,20.0,0.7,7.58,700.0
W260945085270001,437,Bihar,Muzaffarpur,Bochaha,Bochaha,26.16,85.45,2021,8.01,1190.0,0.0,299.0,131.0,115.0,57.0,0.19,420.0,34.0,81.0,72.0,5.13,0.0,3.17,774.0
W260837085232601,438,Bihar,Muzaffarpur,Mushari,Japaha,26.14,85.39,2021,7.86,1287.0,0.0,342.0,163.0,75.0,45.0,0.03,305.0,24.0,60.0,29.0,32.0,0.02,5.71,837.0
W114909093023001,439,Bihar,Muzaffarpur,Gaighat,Ramnagar,26.26,85.62,2021,8.0,480.0,0.0,220.0,36.0,4.3,0.0,0.36,205.0,20.0,38.0,17.0,3.75,0.0,2.7,312.0
