Well_ID,Serial,State,District,Block,Village,Latitude,Longitude,Year,pH,EC_uScm,CO3,HCO3,Cl,SO4,NO3,PO4,TH,Ca,Mg,Na,K,F,TDS,SiO2
CGWB_2023_408_Bhojpur,408,Bihar,Bhojpur,,Guljarpur,25.26,84.5973,2023,8.03,380.0,0.0,177.0,21.0,11.0,6.0,0.05,165.0,30.0,22.0,10.0,1.0,0.35,,
CGWB_2023_409_Bhojpur,409,Bihar,Bhojpur,,Kori,25.3951,84.6891,2023,7.85,1033.0,0.0,329.0,117.0,46.0,42.0,0.0,405.0,90.0,44.0,49.0,3.0,0.6,,
CGWB_2023_410_Bhojpur,410,Bihar,Bhojpur,,Nasratpur,25.4492,84.75,2023,7.75,581.0,0.0,214.0,43.0,34.0,21.0,0.0,270.0,62.0,28.0,10.0,1.0,0.6,,
CGWB_2023_411_Bhojpur,411,Bihar,Bhojpur,,Pauna,25.4066,84.6288,2023,8.05,1359.0,0.0,415.0,170.0,74.0,27.0,0.01,490.0,104.0,56.0,69.0,28.0,1.05,,
CGWB_2023_412_Bhojpur,412,Bihar,Bhojpur,,Sandesh,25.4057,84.738,2023,7.93,1544.0,0.0,506.0,217.0,44.0,3.0,0.0,590.0,130.0,64.0,68.0,27.0,0.81,,
CGWB_2023_413_Bhojpur,413,Bihar,Bhojpur,,Karnempur,25.6675,84.3614,2023,7.97,1232.0,0.0,384.0,149.0,50.0,51.0,0.0,435.0,92.0,50.0,67.0,25.0,0.55,,
CGWB_2023_414_Bhojpur,414,Bihar,Bhojpur,,Akrunj,25.2063,84.396,2023,8.18,340.0,0.0,159.0,11.0,10.0,15.0,0.0,145.0,26.0,19.0,12.0,3.0,0.62,,
CGWB_2023_415_Bhojpur,415,Bihar,Bhojpur,,Kusumhi,25.23,84.3681,2023,8.21,361.0,0.0,159.0,18.0,16.0,4.0,0.0,155.0,16.0,28.0,11.0,3.0,0.93,,
CGWB_2023_416_Bhojpur,416,Bihar,Bhojpur,,Harnath Kundi,25.5725,84.572,2023,7.99,636.0,0.0,293.0,36.0,21.0,3.0,0.0,255.0,58.0,27.0,29.0,2.0,0.46,,
CGWB_2023_417_Bhojpur,417,Bihar,Bhojpur,,Kasap,25.4754,84.6072,2023,8.11,655.0,0.0,268.0,46.0,26.0,15.0,0.0,285.0,28.0,52.0,20.0,1.0,0.51,,
CGWB_2023_418_Bhojpur,418,Bihar,Bhojpur,,Sasaram Chota,25.5696,84.5248,2023,8.07,437.0,0.0,195.0,36.0,8.0,3.0,0.0,175.0,40.0,18.0,19.0,1.0,0.43,,
CGWB_2023_419_Bhojpur,419,Bihar,Bhojpur,,Udwantnagar,25.5002,84.6253,2023,7.94,1120.0,0.0,372.0,156.0,26.0,5.0,0.0,410.0,120.0,27.0,58.0,20.0,0.63,,
CGWB_2023_420_Buxar,420,Bihar,Buxar,,Bagen Bazar,25.5014,84.2928,2023,8.18,426.0,0.0,207.0,14.0,10.0,15.0,0.0,150.0,46.0,9.0,28.0,1.0,0.66,,
CGWB_2023_421_Buxar,421,Bihar,Buxar,,Hathilpur,25.6323,84.3178,2023,8.04,421.0,0.0,195.0,18.0,9.0,20.0,0.0,180.0,58.0,9.0,11.0,9.0,0.07,,
CGWB_2023_422_Buxar,422,Bihar,Buxar,,Jugia Dera,25.5934,84.2552,2023,7.84,443.0,0.0,238.0,14.0,3.0,4.0,0.0,100.0,38.0,1.0,55.0,1.0,0.49,,
CGWB_2023_423_Buxar,423,Bihar,Buxar,,Khochariwan,25.5233,84.2738,2023,7.82,475.0,0.0,244.0,14.0,4.0,16.0,0.0,180.0,46.0,16.0,25.0,1.0,0.72,,
CGWB_2023_424_Buxar,424,Bihar,Buxar,,Mharajgunj,25.6098,84.3406,2023,7.94,562.0,0.0,287.0,21.0,7.0,11.0,0.0,210.0,50.0,21.0,31.0,1.0,0.44,,
CGWB_2023_425_Buxar,425,Bihar,Buxar,,Raghunathpur,25.5666,84.3024,2023,7.88,1300.0,0.0,482.0,138.0,39.0,28.0,0.0,285.0,84.0,18.0,164.0,6.0,0.44,,
CGWB_2023_426_Buxar,426,Bihar,Buxar,,Brahmpur,25.6078,84.3061,2023,7.93,731.0,0.0,293.0,64.0,23.0,16.0,0.0,230.0,58.0,21.0,60.0,2.0,0.39,,
CGWB_2023_427_Buxar,427,Bihar,Buxar,,Buxar,25.5643,83.9794,2023,8.03,555.0,0.0,299.0,11.0,10.0,9.0,0.0,145.0,50.0,5.0,59.0,2.0,0.56,,
CGWB_2023_428_Buxar,428,Bihar,Buxar,,Churamanpur Dw,25.5877,84.0237,2023,7.95,529.0,0.0,256.0,32.0,10.0,1.0,0.0,150.0,46.0,9.0,50.0,4.0,0.06,,
CGWB_2023_429_Buxar,429,Bihar,Buxar,,Danikutia,25.5467,83.932,2023,7.85,667.0,0.0,311.0,39.0,17.0,8.0,0.0,225.0,60.0,18.0,48.0,1.0,0.54,,
CGWB_2023_430_Buxar,430,Bihar,Buxar,,Dudharchak,25.6174,84.0557,2023,7.68,526.0,0.0,299.0,11.0,4.0,1.0,0.0,185.0,50.0,15.0,34.0,3.0,0.14,,
CGWB_2023_431_Buxar,431,Bihar,Buxar,,Kritpur,25.5487,83.9416,2023,7.7,1105.0,0.0,525.0,67.0,20.0,9.0,0.1,300.0,44.0,46.0,106.0,15.0,0.8,,
CGWB_2023_432_Buxar,432,Bihar,Buxar,,Mishrvalia,25.534,83.9145,2023,7.93,1758.0,0.0,567.0,259.0,20.0,36.0,0.16,640.0,108.0,90.0,107.0,4.0,0.7,,
CGWB_2023_433_Buxar,433,Bihar,Buxar,,Ramobariya,25.6067,84.0553,2023,7.84,619.0,0.0,354.0,11.0,6.0,1.0,0.0,160.0,52.0,7.0,67.0,3.0,0.26,,
CGWB_2023_434_Buxar,434,Bihar,Buxar,,Thodagaon,25.5527,83.9491,2023,8.05,499.0,0.0,250.0,18.0,12.0,10.0,0.0,140.0,46.0,6.0,48.0,2.0,0.44,,
CGWB_2023_435_Buxar,435,Bihar,Buxar,,Bhariyar,25.609,84.24,2023,7.96,400.0,0.0,171.0,18.0,17.0,23.0,0.0,155.0,50.0,7.0,16.0,6.0,0.15,,
CGWB_2023_436_Buxar,436,Bihar,Buxar,,Chaungai Sundarsingh,25.473,84.2384,2023,7.96,505.0,0.0,262.0,18.0,11.0,2.0,0.12,150.0,30.0,18.0,46.0,1.0,0.44,,
CGWB_2023_437_Buxar,437,Bihar,Buxar,,Chausa,25.5107,83.89,2023,8.21,1008.0,0.0,519.0,28.0,18.0,20.0,0.11,210.0,32.0,32.0,101.0,58.0,0.56,,
CGWB_2023_438_Buxar,438,Bihar,Buxar,,Dumraon,25.5813,84.1388,2023,8.13,553.0,0.0,232.0,43.0,14.0,12.0,0.0,125.0,46.0,2.0,70.0,1.0,0.41,,
CGWB_2023_439_Buxar,439,Bihar,Buxar,,"Dumrawn Thatheri Bazar, Dakhin Tola",25.549,84.1503,2023,7.97,419.0,0.0,226.0,14.0,2.0,4.0,0.0,150.0,48.0,7.0,25.0,2.0,0.46,,
CGWB_2023_440_Buxar,440,Bihar,Buxar,,Mahila,25.4698,84.0395,2023,7.71,601.0,0.0,305.0,21.0,7.0,11.0,0.0,140.0,48.0,5.0,75.0,1.0,0.54,,
CGWB_2023_441_Buxar,441,Bihar,Buxar,,Kesath ( Pokhratola),25.4125,84.2489,2023,8.01,3098.0,0.0,970.0,497.0,43.0,8.0,0.27,845.0,106.0,141.0,272.0,91.0,0.46,,
CGWB_2023_442_Buxar,442,Bihar,Buxar,,Athar Bintoli,25.4414,84.1852,2023,7.88,405.0,0.0,207.0,18.0,4.0,3.0,0.0,125.0,40.0,6.0,33.0,1.0,0.24,,
CGWB_2023_443_Buxar,443,Bihar,Buxar,,Rajpur,25.6847,84.1292,2023,8.02,3055.0,0.0,830.0,543.0,44.0,49.0,0.26,840.0,190.0,89.0,290.0,43.0,0.71,,
CGWB_2023_444_Buxar,444,Bihar,Buxar,,Barka Rajpur,25.6847,84.1292,2023,8.05,695.0,0.0,336.0,43.0,0.0,18.0,0.0,260.0,70.0,21.0,36.0,5.0,0.21,,
CGWB_2023_445_Buxar,445,Bihar,Buxar,,Dumri,25.634,84.1831,2023,8.17,427.0,0.0,220.0,18.0,7.0,3.0,0.0,145.0,36.0,13.0,28.0,4.0,0.16,,
CGWB_2023_446_Buxar,446,Bihar,Buxar,,Durasan,25.6094,84.1735,2023,7.93,372.0,0.0,177.0,21.0,11.0,1.0,0.0,125.0,36.0,9.0,26.0,2.0,0.23,,
CGWB_2023_447_Buxar,447,Bihar,Buxar,,Karathar,25.651,84.184,2023,8.03,540.0,0.0,201.0,39.0,24.0,35.0,0.0,205.0,40.0,26.0,24.0,9.0,0.13,,
CGWB_2023_448_Buxar,448,Bihar,Buxar,,Manikpur,25.6725,84.0929,2023,8.13,390.0,0.0,214.0,11.0,1.0,1.0,0.0,145.0,50.0,5.0,21.0,5.0,0.22,,
CGWB_2023_449_Buxar,449,Bihar,Buxar,,Neazipur,25.6706,84.1542,2023,7.99,416.0,0.0,232.0,11.0,0.0,8.0,0.0,155.0,46.0,10.0,23.0,4.0,0.16,,
CGWB_2023_450_Buxar,450,Bihar,Buxar,,Sohiar,25.662,84.158,2023,7.87,829.0,0.0,305.0,78.0,23.0,39.0,0.0,225.0,58.0,19.0,76.0,17.0,0.07,,
CGWB_2023_451_Buxar,451,Bihar,Buxar,,Kopwa,25.5018,84.1673,2023,7.85,250.0,0.0,122.0,14.0,2.0,5.0,0.0,105.0,40.0,1.0,8.0,0.0,0.26,,
CGWB_2023_452_Darbhang,452,Bihar,Darbhanga,,Bilaspur,26.0211,85.8793,2023,8.29,504.0,0.0,277.0,7.0,9.0,3.0,0.0,160.0,34.0,18.0,49.0,2.0,0.77,,
CGWB_2023_453_Darbhang,453,Bihar,Darbhanga,,Motipur Antour,26.066,86.1668,2023,8.18,592.0,0.0,326.0,7.0,10.0,5.0,0.0,115.0,20.0,16.0,80.0,2.0,0.71,,
CGWB_2023_454_Darbhang,454,Bihar,Darbhanga,,Baheri,25.9507,86.0508,2023,8.27,823.0,0.0,387.0,50.0,10.0,5.0,0.0,255.0,50.0,32.0,64.0,2.0,0.3,,
CGWB_2023_455_Darbhang,455,Bihar,Darbhanga,,Bithauli,26.0111,86.0875,2023,8.25,625.0,0.0,388.0,7.0,7.0,6.0,0.0,90.0,24.0,7.0,106.0,1.0,0.53,,
CGWB_2023_456_Darbhang,456,Bihar,Darbhanga,,Jorja,26.0125,85.989,2023,8.14,733.0,0.0,412.0,11.0,12.0,6.0,0.0,125.0,24.0,16.0,114.0,1.0,0.39,,
CGWB_2023_457_Darbhang,457,Bihar,Darbhanga,,Bahera,26.0752,86.132,2023,8.21,1194.0,0.0,510.0,117.0,43.0,9.0,0.0,305.0,44.0,47.0,114.0,1.0,1.18,,
CGWB_2023_458_Darbhang,458,Bihar,Darbhanga,,Bheruk,26.0527,86.1653,2023,8.15,1290.0,0.0,504.0,106.0,87.0,28.0,0.0,380.0,20.0,80.0,114.0,2.0,1.02,,
CGWB_2023_459_Darbhang,459,Bihar,Darbhanga,,Afzala Balia,25.9297,86.2313,2023,8.39,1406.0,6.0,677.0,89.0,30.0,8.0,0.0,320.0,56.0,44.0,124.0,6.0,0.68,,
CGWB_2023_460_Darbhang,460,Bihar,Darbhanga,,Darbhanga,26.1696,85.9088,2023,8.25,1035.0,0.0,449.0,85.0,23.0,5.0,0.0,260.0,52.0,32.0,109.0,17.0,0.5,,
CGWB_2023_461_Darbhang,461,Bihar,Darbhanga,,Bouram,25.9748,86.3175,2023,8.14,688.0,0.0,394.0,14.0,12.0,5.0,0.0,250.0,52.0,29.0,32.0,3.0,0.0,,
CGWB_2023_462_Darbhang,462,Bihar,Darbhanga,,Ghanshyampur,26.0616,86.326,2023,8.27,671.0,0.0,357.0,18.0,14.0,5.0,0.0,90.0,20.0,10.0,114.0,1.0,1.05,,
CGWB_2023_463_Darbhang,463,Bihar,Darbhanga,,Okra,26.0373,85.8092,2023,7.76,483.0,0.0,221.0,14.0,12.0,4.0,0.0,90.0,20.0,10.0,61.0,3.0,0.0,,
CGWB_2023_464_Darbhang,464,Bihar,Darbhanga,,Hayaghat,26.0106,85.8877,2023,8.37,715.0,9.0,381.0,7.0,9.0,4.0,0.03,190.0,34.0,26.0,62.0,38.0,0.69,,
CGWB_2023_465_Darbhang,465,Bihar,Darbhanga,,Pouram,26.0195,85.8916,2023,7.54,1001.0,0.0,381.0,121.0,47.0,10.0,0.0,270.0,28.0,49.0,96.0,4.0,0.23,,
CGWB_2023_466_Darbhang,466,Bihar,Darbhanga,,Rustampur,26.016,85.8811,2023,8.23,393.0,0.0,203.0,11.0,8.0,5.0,0.0,100.0,30.0,6.0,53.0,1.0,0.0,,
CGWB_2023_467_Darbhang,467,Bihar,Darbhanga,,Keoty,26.2901,85.9416,2023,8.11,1005.0,0.0,412.0,67.0,27.0,4.0,0.0,290.0,52.0,39.0,85.0,48.0,0.81,,
CGWB_2023_468_Darbhang,468,Bihar,Darbhanga,,Pindaruch,26.2375,85.8413,2023,7.93,1323.0,0.0,535.0,128.0,71.0,12.0,0.0,310.0,22.0,62.0,114.0,30.0,0.82,,
CGWB_2023_469_Darbhang,469,Bihar,Darbhanga,,Rasiyari,26.0452,86.3478,2023,8.07,601.0,0.0,277.0,11.0,6.0,3.0,0.0,90.0,28.0,5.0,94.0,1.0,0.86,,
CGWB_2023_470_Darbhang,470,Bihar,Darbhanga,,Asho,25.8747,86.2447,2023,8.29,465.0,0.0,271.0,11.0,7.0,8.0,0.0,125.0,36.0,9.0,57.0,3.0,0.87,,
CGWB_2023_471_Darbhang,471,Bihar,Darbhanga,,Sakri,26.2238,86.0773,2023,8.2,776.0,0.0,308.0,50.0,41.0,7.0,0.0,305.0,36.0,52.0,34.0,2.0,0.74,,
CGWB_2023_472_Darbhang,472,Bihar,Darbhanga,,Simri,26.1675,85.7432,2023,8.18,439.0,0.0,215.0,14.0,12.0,4.0,0.0,145.0,38.0,12.0,30.0,4.0,0.68,,
CGWB_2023_473_Darbhang,473,Bihar,Darbhanga,,Nabbi Chowk,26.1538,86.1865,2023,8.19,676.0,6.0,375.0,7.0,7.0,5.0,0.0,135.0,30.0,15.0,106.0,1.0,0.74,,
CGWB_2023_474_Darbhang,474,Bihar,Darbhanga,,Tardih,26.1467,86.2513,2023,8.34,598.0,6.0,332.0,11.0,8.0,5.0,0.0,75.0,26.0,2.0,94.0,1.0,0.0,,
CGWB_2023_475_East Cha,475,Bihar,East Chamapran,,Shyampur,26.9199,84.9479,2023,7.99,508.0,0.0,275.0,18.0,4.0,0.0,0.0,200.0,70.0,6.0,24.0,1.0,0.59,,
CGWB_2023_476_East Cha,476,Bihar,East Chamapran,,Govindganj,26.4985,84.6533,2023,7.93,714.0,0.0,403.0,11.0,13.0,0.0,0.0,230.0,58.0,21.0,56.0,3.0,0.53,,
CGWB_2023_477_East Cha,477,Bihar,East Chamapran,,Radia,26.5544,84.6251,2023,7.79,556.0,0.0,305.0,14.0,5.0,0.0,0.0,230.0,68.0,15.0,21.0,4.0,0.41,,
CGWB_2023_478_East Cha,478,Bihar,East Chamapran,,Banjaria Thana,26.6734,84.8928,2023,7.95,473.0,0.0,250.0,11.0,16.0,0.0,0.0,160.0,36.0,17.0,33.0,3.0,0.69,,
CGWB_2023_479_East Cha,479,Bihar,East Chamapran,,Mathia Bhopat,26.7528,85.0136,2023,8.24,876.0,0.0,354.0,82.0,31.0,1.0,0.0,300.0,64.0,34.0,57.0,8.0,0.73,,
CGWB_2023_480_East Cha,480,Bihar,East Chamapran,,Chakia 1,26.5506,84.9439,2023,7.85,1032.0,0.0,512.0,14.0,74.0,1.0,0.11,385.0,70.0,51.0,59.0,2.0,0.73,,
CGWB_2023_481_East Cha,481,Bihar,East Chamapran,,Uttari Gavandra,26.3554,85.0221,2023,8.03,610.0,0.0,311.0,11.0,30.0,6.0,0.0,270.0,64.0,27.0,9.0,10.0,0.21,,
CGWB_2023_482_East Cha,482,Bihar,East Chamapran,,Belai,26.7032,85.073,2023,8.09,1525.0,0.0,476.0,195.0,90.0,5.0,0.0,460.0,90.0,57.0,123.0,29.0,0.53,,
CGWB_2023_483_East Cha,483,Bihar,East Chamapran,,Chaita,26.5316,85.0871,2023,7.95,996.0,0.0,421.0,64.0,61.0,1.0,0.0,345.0,120.0,11.0,63.0,12.0,0.79,,
CGWB_2023_484_East Cha,484,Bihar,East Chamapran,,Chiraiya,26.69,85.0889,2023,8.21,722.0,0.0,366.0,39.0,6.0,2.0,0.0,290.0,94.0,13.0,30.0,3.0,0.32,,
CGWB_2023_485_East Cha,485,Bihar,East Chamapran,,Mohabbatpur Dhaka,26.6739,85.1651,2023,7.99,631.0,0.0,275.0,46.0,25.0,1.0,0.0,225.0,70.0,12.0,40.0,2.0,0.41,,
CGWB_2023_486_East Cha,486,Bihar,East Chamapran,,Bhakatiy Tola,26.7862,85.1092,2023,7.82,744.0,0.0,415.0,18.0,6.0,1.0,0.0,260.0,80.0,15.0,52.0,1.0,0.73,,
CGWB_2023_487_East Cha,487,Bihar,East Chamapran,,Ghorasahan,26.8165,85.1295,2023,7.95,2153.0,0.0,415.0,451.0,89.0,12.0,0.24,690.0,198.0,47.0,172.0,10.0,0.58,,
CGWB_2023_488_East Cha,488,Bihar,East Chamapran,,Murarpur (Pawaria Tola),26.5925,84.7989,2023,7.79,448.0,0.0,238.0,11.0,13.0,1.0,0.0,205.0,48.0,21.0,5.0,4.0,0.38,,
CGWB_2023_489_East Cha,489,Bihar,East Chamapran,,Sheoraha,26.5788,84.6777,2023,7.88,604.0,0.0,256.0,21.0,60.0,0.0,0.0,270.0,82.0,16.0,11.0,4.0,0.17,,
CGWB_2023_490_East Cha,490,Bihar,East Chamapran,,Dharampur,26.4229,84.9247,2023,8.18,705.0,0.0,378.0,14.0,22.0,0.0,0.0,320.0,60.0,41.0,9.0,9.0,0.55,,
CGWB_2023_491_East Cha,491,Bihar,East Chamapran,,Rajpur,26.3866,84.8924,2023,8.09,621.0,0.0,317.0,7.0,39.0,0.0,0.0,265.0,58.0,29.0,19.0,3.0,0.35,,
CGWB_2023_492_East Cha,492,Bihar,East Chamapran,,Kizerpura,26.3713,84.8124,2023,8.14,904.0,0.0,421.0,32.0,60.0,0.0,0.0,340.0,76.0,36.0,49.0,3.0,0.33,,
CGWB_2023_493_East Cha,493,Bihar,East Chamapran,,Lala Chapra,26.3347,84.8554,2023,8.21,853.0,0.0,415.0,32.0,42.0,1.0,0.0,340.0,82.0,33.0,37.0,5.0,0.28,,
CGWB_2023_494_East Cha,494,Bihar,East Chamapran,,Rampur Kajuria Bazar,26.3909,84.7682,2023,8.0,1013.0,0.0,397.0,25.0,142.0,0.0,0.0,375.0,106.0,27.0,58.0,3.0,0.22,,
CGWB_2023_495_East Cha,495,Bihar,East Chamapran,,Hussaini,26.3764,84.7807,2023,8.03,765.0,0.0,409.0,14.0,28.0,0.0,0.05,305.0,60.0,38.0,33.0,2.0,0.23,,
CGWB_2023_496_East Cha,496,Bihar,East Chamapran,,Dipau,26.506,84.8314,2023,8.21,644.0,0.0,317.0,25.0,23.0,3.0,0.0,300.0,76.0,27.0,6.0,6.0,0.41,,
CGWB_2023_497_East Cha,497,Bihar,East Chamapran,,Pir Mohalla,26.4374,85.1342,2023,8.22,1410.0,0.0,464.0,128.0,118.0,29.0,0.0,380.0,104.0,29.0,135.0,23.0,0.63,,
CGWB_2023_498_East Cha,498,Bihar,East Chamapran,,Kasba Mehsi,26.3564,85.1188,2023,8.18,1956.0,0.0,604.0,202.0,169.0,29.0,0.16,535.0,104.0,67.0,189.0,24.0,0.58,,
CGWB_2023_499_East Cha,499,Bihar,East Chamapran,,Chaudadanu,26.8304,85.0049,2023,7.88,554.0,0.0,299.0,14.0,7.0,1.0,0.0,205.0,66.0,10.0,34.0,1.0,0.39,,
CGWB_2023_500_East Cha,500,Bihar,East Chamapran,,Lakhwara,26.7587,84.9775,2023,8.0,502.0,0.0,268.0,14.0,9.0,1.0,0.0,155.0,46.0,10.0,42.0,2.0,0.81,,
CGWB_2023_501_East Cha,501,Bihar,East Chamapran,,Bishunpur Matiyarwan,26.6631,84.5796,2023,8.08,1022.0,0.0,439.0,53.0,69.0,1.0,0.09,410.0,118.0,28.0,40.0,11.0,0.48,,
CGWB_2023_502_East Cha,502,Bihar,East Chamapran,,Pakridayal,26.5523,85.0576,2023,7.76,515.0,0.0,293.0,7.0,10.0,0.0,0.0,120.0,26.0,13.0,61.0,2.0,0.18,,
CGWB_2023_503_East Cha,503,Bihar,East Chamapran,,Patahi,26.3694,85.1484,2023,7.91,798.0,0.0,342.0,53.0,39.0,2.0,0.0,305.0,82.0,24.0,30.0,25.0,0.2,,
CGWB_2023_504_East Cha,504,Bihar,East Chamapran,,Khan Pipra,26.4734,85.1597,2023,7.83,763.0,0.0,439.0,11.0,6.0,3.0,0.0,190.0,68.0,5.0,86.0,3.0,0.28,,
CGWB_2023_505_East Cha,505,Bihar,East Chamapran,,Jhakra,26.5506,84.9429,2023,7.99,835.0,0.0,433.0,36.0,6.0,8.0,0.0,245.0,92.0,4.0,68.0,17.0,0.55,,
CGWB_2023_506_East Cha,506,Bihar,East Chamapran,,Raghunathpur,26.9157,84.8295,2023,7.9,411.0,0.0,214.0,18.0,6.0,0.0,0.0,160.0,52.0,7.0,19.0,3.0,0.19,,
CGWB_2023_507_East Cha,507,Bihar,East Chamapran,,Raxaul,26.99,84.8555,2023,7.81,392.0,0.0,207.0,14.0,4.0,0.0,0.0,145.0,52.0,4.0,24.0,2.0,0.31,,
CGWB_2023_508_East Cha,508,Bihar,East Chamapran,,Dubey Tola,26.532,84.7562,2023,8.19,1106.0,0.0,427.0,71.0,94.0,3.0,0.06,345.0,86.0,32.0,91.0,10.0,0.35,,
CGWB_2023_509_East Cha,509,Bihar,East Chamapran,,Dumaria,26.4056,84.7494,2023,7.95,738.0,0.0,409.0,11.0,20.0,0.0,0.0,250.0,52.0,29.0,52.0,4.0,0.11,,
CGWB_2023_510_East Cha,510,Bihar,East Chamapran,,Chapwa (Sugauli),26.7323,84.7519,2023,7.79,1536.0,0.0,531.0,181.0,71.0,7.0,0.11,475.0,142.0,29.0,117.0,30.0,0.25,,
CGWB_2023_511_East Cha,511,Bihar,East Chamapran,,Nakardewa,26.3721,85.2337,2023,7.99,702.0,0.0,390.0,14.0,10.0,4.0,0.0,315.0,82.0,27.0,14.0,4.0,0.19,,
CGWB_2023_512_East Cha,512,Bihar,East Chamapran,,Bairiya Bazar,26.6099,84.8432,2023,7.83,829.0,0.0,458.0,25.0,3.0,2.0,0.0,355.0,98.0,27.0,22.0,9.0,0.31,,
CGWB_2023_513_East Cha,513,Bihar,East Chamapran,,Harpur Nawada,26.5807,84.788,2023,8.21,675.0,0.0,360.0,14.0,21.0,0.0,0.0,285.0,82.0,19.0,20.0,5.0,0.43,,
CGWB_2023_514_Gaya,514,Bihar,Gaya,,Akauna,24.5756,84.7756,2023,8.12,993.0,0.0,421.0,107.0,27.0,8.0,0.0,325.0,122.0,5.0,95.0,0.0,2.21,,
CGWB_2023_515_Gaya,515,Bihar,Gaya,,Guraru,24.8017,84.7836,2023,8.09,1477.0,0.0,451.0,202.0,72.0,4.0,0.0,375.0,104.0,28.0,159.0,11.0,1.94,,
CGWB_2023_516_Gaya,516,Bihar,Gaya,,Sahora,24.9439,85.2033,2023,8.07,631.0,0.0,305.0,25.0,19.0,18.0,0.0,240.0,62.0,21.0,32.0,11.0,1.7,,
CGWB_2023_517_Gaya,517,Bihar,Gaya,,Banke Bazar,24.5169,84.6667,2023,7.78,665.0,0.0,220.0,75.0,14.0,2.0,0.0,115.0,26.0,12.0,83.0,7.0,1.94,,
CGWB_2023_518_Gaya,518,Bihar,Gaya,,Bhadeya,24.5186,84.9536,2023,7.96,557.0,0.0,238.0,50.0,10.0,5.0,0.0,205.0,76.0,4.0,32.0,3.0,1.9,,
CGWB_2023_519_Gaya,519,Bihar,Gaya,,Dangra More,24.9658,85.1141,2023,7.62,744.0,0.0,244.0,78.0,19.0,23.0,0.0,225.0,82.0,5.0,57.0,2.0,1.71,,
CGWB_2023_520_Gaya,520,Bihar,Gaya,,Madhobigha,24.985,85.2641,2023,8.03,1115.0,0.0,244.0,181.0,114.0,14.0,0.0,410.0,116.0,29.0,83.0,1.0,1.48,,
CGWB_2023_521_Gaya,521,Bihar,Gaya,,Bhalua,24.9814,85.0119,2023,8.13,505.0,0.0,250.0,28.0,12.0,1.0,0.0,150.0,42.0,11.0,46.0,3.0,1.58,,
CGWB_2023_522_Gaya,522,Bihar,Gaya,,Bodh Gaya,24.8985,85.3005,2023,7.82,616.0,0.0,214.0,67.0,18.0,10.0,0.0,175.0,68.0,1.0,52.0,10.0,1.56,,
CGWB_2023_523_Gaya,523,Bihar,Gaya,,Dobhi,24.5319,84.9183,2023,7.78,1022.0,0.0,409.0,92.0,42.0,21.0,0.0,295.0,98.0,12.0,110.0,0.0,1.72,,
CGWB_2023_524_Gaya,524,Bihar,Gaya,,Magra,24.4336,84.4856,2023,7.74,1326.0,0.0,354.0,206.0,79.0,12.0,0.0,410.0,124.0,24.0,103.0,34.0,1.6,,
CGWB_2023_525_Gaya,525,Bihar,Gaya,,Fatehpur,24.6417,85.2292,2023,8.1,590.0,0.0,244.0,43.0,24.0,3.0,0.0,245.0,58.0,24.0,23.0,0.0,1.55,,
CGWB_2023_526_Gaya,526,Bihar,Gaya,,Bithosharif,24.8439,85.0105,2023,7.6,1547.0,0.0,519.0,188.0,56.0,23.0,0.0,550.0,184.0,22.0,96.0,9.0,1.45,,
CGWB_2023_527_Gaya,527,Bihar,Gaya,,Chand Chowra Chowk,24.9658,85.1141,2023,7.63,981.0,0.0,305.0,110.0,32.0,19.0,0.0,220.0,58.0,18.0,106.0,8.0,2.01,,
CGWB_2023_528_Gaya,528,Bihar,Gaya,,Ram Kund,24.8117,85.0156,2023,8.0,1393.0,0.0,403.0,199.0,65.0,2.0,0.0,310.0,108.0,10.0,161.0,16.0,1.82,,
CGWB_2023_529_Gaya,529,Bihar,Gaya,,Sangat Gali,24.7825,84.9997,2023,7.89,515.0,0.0,220.0,28.0,16.0,21.0,0.0,180.0,58.0,9.0,34.0,2.0,1.5,,
CGWB_2023_530_Gaya,530,Bihar,Gaya,,Raghunath Khap,24.6836,84.7667,2023,7.7,1256.0,0.0,366.0,170.0,68.0,22.0,0.0,260.0,82.0,13.0,173.0,0.0,1.33,,
CGWB_2023_531_Gaya,531,Bihar,Gaya,,Baseta,24.4353,84.5358,2023,7.67,1175.0,0.0,342.0,142.0,58.0,23.0,0.0,375.0,110.0,24.0,79.0,12.0,1.78,,
CGWB_2023_532_Gaya,532,Bihar,Gaya,,Tarapur,24.9658,85.1141,2023,7.75,1200.0,0.0,323.0,170.0,61.0,23.0,0.0,450.0,126.0,33.0,61.0,8.0,1.58,,
CGWB_2023_533_Gaya,533,Bihar,Gaya,,Konch,24.9181,84.7678,2023,7.8,2685.0,0.0,683.0,355.0,226.0,25.0,0.0,790.0,208.0,66.0,225.0,29.0,0.8,,
CGWB_2023_534_Gaya,534,Bihar,Gaya,,Chanadih,24.8985,85.3005,2023,7.71,634.0,0.0,232.0,71.0,27.0,10.0,0.0,230.0,70.0,13.0,44.0,0.0,1.0,,
CGWB_2023_535_Gaya,535,Bihar,Gaya,,Wazirganj,24.8042,85.2208,2023,8.12,2026.0,0.0,616.0,284.0,115.0,22.0,0.0,290.0,66.0,30.0,345.0,6.0,1.44,,
